depId, depCount
classworlds:classworlds-boot, 1
org.coosproject.plugins:logagent-plugin, 1
org.jibx.schema.org.opentravel._2010B:org.jibx.schema.org.opentravel._2010B.profile, 3
com.day.cq:cq-tagging, 2
org.apache.felix.karaf.shell:org.apache.felix.karaf.shell.console, 6
com.dadrox:scuttle_2.10, 1
org.jboss.arquillian.container:arquillian-container-test-api, 207
it.sauronsoftware:jave, 3
com.tourgeek.tour:com.tourgeek.tour.booking.db, 8
org.apache.isis.core:isis-core-tck-dom, 2
org.apache.oodt:cas-protocol-imaps, 1
org.apache.archiva.redback:redback-authorization-api, 9
${project.groupId}:lift-amqp, 1
org.ow2.util:util-scan-impl, 61
commons-email:commons-email, 7
org.jibx.schema.org.opentravel._2014A:org.jibx.schema.org.opentravel._2014A.base.cruise, 3
org.ow2.fractal.bf.examples.amazon:fractal-bf-examples-amazon-model, 1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jaxen, 2
${project.groupId}:org.jbundle.util.biorhythm.i18n, 1
se.skltp.infrastructure.itintegration:ServiceContracts_infrastructure_itintegration_registry, 3
org.kuali.ole:ole-sru, 1
com.github.livesense:org.liveSense.misc.i18n, 1
org.apache.lucene:lucene-analyzers-phonetic, 40
com.googlecode.foresite-toolkit:foresite, 2
com.yammer.metrics:metrics-json, 1
org.apache.mina:mina-transport-serial, 2
${pom.groupId}:nanocontainer-groovy, 1
com.r0adkll:postoffice, 1
net.sf.tweety.arg:prob, 2
org.apache.openejb:arquillian-openejb-transaction-provider, 3
com.wadpam.opencomponents:users, 1
net.sf.wsag4j.types:wsag4j-agreement-types, 15
com.betfair.cougar:net-util, 7
org.roller:rollerweb, 1
org.geomajas.plugin:geomajas-plugin-caching, 2
org.picocontainer:picocontainer-tck, 1
org.sakaiproject.profile2:profile2-impl, 1
org.jomc:jomc-tools, 1
${project.groupId}:lwjgl, 14
es.usc.citius.hipster:hipster-examples, 1
org.kohsuke:access-modifier-annotation, 19
com.bazaarvoice.jolt:jolt-core, 1
org.eclipse.emf.edit:ui, 48
org.wildfly:wildfly-clustering-web-spi, 1
org.apache.camel.karaf:camel-karaf-commands, 4
com.googlecode.wabacus:wabacus-core, 1
biz.cgta:otest-jvm_2.10, 3
com.helger:ph-datetime, 10
org.eclipse.equinox:app, 935
biz.cgta:otest-jvm_2.11, 3
org.apache.directory.studio:org.apache.commons.collections, 10
org.apache.wss4j:wss4j-ws-security-common, 38
org.tmate:javasvn, 1
org.carewebframework:org.carewebframework.cal.ui.reporting, 4
org.nuiton.jaxx:jaxx-runtime, 1
org.ow2.jonas:jonas-web-container-jetty-base-ant, 1
org.sonatype.pmaven:pmaven-scala, 1
${project.parent.groupId}:msm4j-vocabulary, 5
org.dspace:dspace-api-lang, 13
org.devzendo:CommonApp, 1
org.sonatype.sisu.inject:guice-persist, 1
io.brooklyn:brooklyn-policy, 14
org.apache.camel:camel-mina, 3
net.sf.tweety.arg:lp, 2
org.ow2.jonas.tools.configurator:configurator, 5
org.bigtesting:interpolatd, 1
muse:muse-util-xml, 3
com.github.yroffin:jbehaviour-selenium, 1
de.agilecoders.wicket:wicket-bootstrap-less, 2
org.jboss.jbossas:jboss-as-tomcat, 3
org.allenai.tinkerpop.blueprints:blueprints-core, 1
org.jbpm:form-services, 1
org.ow2.easybeans:easybeans-naming, 22
org.jglobus:JGlobus-Core, 5
org.eclipse.ui.intro:universal, 1
${project.groupId}:courses-portlet-api, 2
${project.groupId}:model-bpel, 1
sk.seges.corpis:corpis-dao-api-support, 7
com.github.sebhoss.contract:contract-cdi-defaults, 1
org.apache.servicemix.legal:legal, 13
net.liftweb:lift-proto_2.9.0-1, 4
${rhq.groupId}:rhq-common-drift, 7
org.apache.torque:torque-templates, 1
org.sonatype.spice.inject:guice-bean, 3
org.jboss.weld:weld-extensions-bom, 1
org.ow2.petals.dsb:dsb-kernel-resourcesservice, 1
org.jboss.forge:convert-api, 30
org.beamfoundry.bundles.spring-dm:org.beamfoundry.bundles.spring-dm-web, 1
org.cinchapi:concourse, 2
org.sonatype.plexus:plexus-cipher, 8380
org.sonatype.nexus:nexus-rest-api, 2
org.jboss.arquillian.extension:arquillian-guice-api, 1
net.sf.tweety:plugin, 26
org.kill-bill.billing:killbill-account, 4
com.github.axet:kaptcha, 1
edu.emory.mathcs.util:emory-util-security, 3
org.geotools:gt-geojson, 7
org.drools:default-kiesession, 1
io.protostuff:protostuff-compiler, 1
org.sonatype.nexus.restlight:nexus-restlight-m2-settings-client, 1
com.betfair.cougar:cougar-marshalling-impl, 13
net.sourceforge.kivu4j:job-hibernate, 1
com.yourkit:yjp-controller-api-redist, 15
com.google.gerrit:gerrit-server, 1
org.apache.geronimo.gshell.support:gshell-clp, 6
tw.edu.sju.ee.eea.commons:commons-nativeutils, 1
com.yammer.metrics:metrics-scala_${scala.version}, 1
org.geomajas.plugin:geomajas-plugin-editing, 4
com.github.widebase:widebase-rpc-handler_2.9.1, 2
com.googlecode.jannocessor:jannocessor-collections, 10
net.anotheria:moskito-sql, 1
org.apache.cxf:cxf-tools-wsdlto-databinding-jaxb, 10
com.ckkloverdos:converter, 2
org.ow2.jasmine.jade:jade-fractal, 2
org.atmosphere:atmosphere-compat-jetty, 4
us.levk:drmaa-common, 4
io.airlift:json, 16
org.sonatype.tycho:org.sonatype.tycho.p2.tools.impl, 1
net.sf.mbus4j:mbus4j-master, 1
geronimo-spec:geronimo-spec-jta, 74
org.apache.twill:twill-yarn, 26
com.alibaba.otter:canal.parse.driver, 6
com.mitchellbosecke:pebble, 1
${project.groupId}:h2drivers, 1
org.jboss.aerogear:aerogear-android-bom, 8
com.typesafe.akka:akka-slf4j_2.11.0-RC3, 1
com.typesafe.akka:akka-slf4j_2.11.0-RC4, 1
com.catify.bpmn:bpmn-engine-core, 3
com.typesafe.akka:akka-slf4j_2.11.0-RC1, 1
com.github.uscexp:jDotNotation, 1
com.netflix.archaius:archaius-aws, 2
org.dockingframes:docking-frames-demo-chess, 1
geronimo-spec:geronimo-spec-jsp, 2
org.jbundle.base.message:org.jbundle.base.message.service, 1
org.osgi:org.osgi.annotation, 3655
com.ibm.sbt:com.ibm.commons.xml, 7
httpcomponents-httpcore:jakarta-httpcore, 1
net.sf.tacos:tacos-annotations, 1
org.nhind:config-store, 2
org.javasimon:javasimon-jdbc3, 1
com.tourgeek.thin:com.tourgeek.thin.tour.genled, 14
org.apache.camel:camel-stream, 1
net.oneandone:pommes, 1
com.alientechnology:alien-rfid, 1
com.github.knightliao.apollo:apollo, 2
org.basepom:basepom-policy, 1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-jexl, 4
servlets.com:cos, 100
com.googlecode.scalaz:scalaz-core_2.8.0.RC2, 4
${project.groupId}:flexmojos-generator-graniteds-2.3.0, 1
ca.pgon:st-light6, 1
xmlenc:xmlenc, 569
org.json4s:json4s-native_2.10, 84
org.javasimon:javasimon-jdbc4, 1
com.github.jnr:jnr-enxio, 3387
org.json4s:json4s-native_2.11, 39
com.tuxisalive:tuxdroid-java-api, 1
org.apache.maven.doxia:doxia-module-markdown, 16616
org.apache.spark:spark-repl_2.9.3, 1
wicket:wicket-spring-annot, 1
org.geomajas:geomajas-puregwt-client-impl, 4
${project.groupId}:rice-sql, 2
org.apache.axis2:axis2-clustering, 2
${project.groupId}:httpdlog-pigloader, 1
${project.groupId}:flexmojos-generator-graniteds-2.3.2, 1
org.jboss.logmanager:log4j-jboss-logmanager, 163
org.jasig.resource-aggregator:resource-aggregator-api, 4
sun.jdk:javaws, 1
net.wetheinter:xapi-jre-inject, 5
com.projectdarkstar.client:sgs-client-api, 2
com.peterphi.std.guice:stdlib-guice-metrics, 1
org.jasig.portlet.utils:portlet-mvc-util, 1
net.timewalker.ffmq:ffmq3-core, 3
org.eclipse.birt.runtime:org.eclipse.datatools.connectivity.apache.derby, 5
com.famfamfam:silk, 5
org.apache.jclouds.provider:aws-ec2, 5
org.codehaus.redback:redback-struts2-integration, 3
org.webjars:jquery-ui, 23
org.ow2.util.plan:plan-deploy-impl, 1
org.jboss.forge:addons-impl, 2
org.codehaus.xfire:xfire-loom, 6
${project.groupId}:cdk-renderawt, 1
sk.seges.corpis:corpis-dao-api, 10
org.chtijbug.drools:guvnor-api, 6
com.jolira:multibindings, 1
com.buschmais.jqassistant.plugin:jqassistant.plugin.jaxrs, 4
org.apache.camel:camel-amqp, 1
org.apache.camel:camel-juel, 1
org.realityforge.ssf:simple-session-filter, 1
jaxme:jaxme-api, 8547
org.jboss.narayana.blacktie:blacktie-xsd, 2
org.jsecurity:jsecurity, 3
com.timgroup:karg, 1
bsh:bsh, 664
${project.groupId}:spicyplates-api, 2
com.google.http-client:google-http-client-appengine, 5
com.ning.jaxrs:jaxrs-metrics, 3
net.sourceforge.owlapi:owlapi-api, 18
org.openrdf.sesame:sesame-rio-api, 140
io.fabric8:kubernetes-jolokia, 1
br.com.objectos:way-sql-it, 1
im.mange:little-server_2.11, 1
org.glassfish.external:apache-commons, 7
${project.parent.groupId}:eve-state-mongo, 1
com.agilejava.docbkx:docbkx-maven-plugin, 4
com.github.talberto:easybeans-gen, 1
com.wordnik:mongo-utils_2.10.0, 2
br.com.caelum.vraptor:vraptor-environment, 2
com.wordnik:mongo-utils_2.10.2, 2
org.webjars:executable, 11
excalibur-sourceresolve:excalibur-sourceresolve, 3
net.sf.nachocalendar:nachocalendar, 2
de.taimos:cxf-jaxrs-renderer, 2
org.scala-lang.virtualized:scala-reflect, 2
glassfish:appserv-ext, 10
com.belerweb:weibo4j-oauth2, 1
org.codehaus.mojo.unix:unix-core, 1
com.threewks.thundr:thundr-http, 2
org.apache.avalon.cornerstone.connection:cornerstone-connection-api, 1
com.github.sogyf:goja-wxchat, 2
org.apache.xerces:xercesImpl, 3
com.threerings:ooo-user, 2
wadi:wadi-jetty5, 6
org.eclipse.aether:aether-impl, 8386
org.ow2.petals.wsstar.oasis-ws-basenotification:wsn-b-datatypes-api, 3
dalma:dalma, 3
org.apache.directory.studio:org.apache.commons.io, 29
${project.groupId}:sesame-model, 209
sk.seges.acris:acris-security-api, 25
org.apache.karaf.cellar:org.apache.karaf.cellar.utils, 2
org.eclipse.virgo.util:org.eclipse.virgo.util.osgi.manifest, 3
org.wikibrainapi:wikibrain-spatial, 3
com.twitter:parquet-hive-0.10-binding, 3
com.google.http-client:google-http-client-extensions, 2
org.eclipse.wst.common:ui, 7
org.zeroturnaround:jr-utils, 1
com.googlecode.wicked-forms:wicked-forms-model, 1
org.apache.twill:twill-api, 33
net.oneandone:ssass, 1
io.fabric8:fabric-project-deployer, 2
org.apache.activemq:apollo-cli, 1
org.http4s:http4s-blazeserver_2.11, 1
com.sun.woodstock.dependlibs:dojo-ajax-nodemo, 1
org.scala-tools.testing:scalacheck_2.8.1, 41
org.scala-tools.testing:scalacheck_2.8.2, 2
org.exoplatform.portal:exo.portal.webui.core, 6
${icepush.product.group}:${icepush.lib.name}, 5
org.eobjects.analyzerbeans:AnalyzerBeans-xml-config, 4
${project.groupId}:aprox-db-memory, 19
com.atlassian.xmlrpc:atlassian-xmlrpc-binder-support, 16
com.mattwhipple.sproogle:spring-closure-templates, 1
com.neovisionaries:nv-cipher, 2
org.sonatype.nexus:nexus-oss-webapp, 1
org.kevoree:org.kevoree.core, 3
org.xtext:antlr-generator, 10
com.stevesoft.pat:pat, 4
org.usergrid:hector-core, 9
net.riotopsys.shortbus:shortbus, 1
soap:soap, 16
org.scala-tools.testing:scalacheck_2.8.0, 20
org.abstractmeta:reflectify-protocol-core, 2
${project.groupId}:wdtk-parent, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.clearnlp-model-parser-en-ontonotes, 3
${project.parent.groupId}:pivot-core, 1
${project.groupId}:keytool-api, 6
${pom.groupId}:apacheds-core-entry, 1
org.eclipse.jdt.core:manipulation, 47
com.jayway.awaitility:awaitility, 4
org.glassfish.connectors:connectors-runtime, 5
org.http4s:http4s-json4s_2.10, 1
org.http4s:http4s-json4s_2.11, 2
org.tinylog:tinylog, 7
org.milyn.edi.unedifact:d99b-mapping, 1
${project.groupId}:rice-krad-service-impl, 23
org.eclipse.birt.runtime.3_7_1:org.apache.xerces, 5
co.jirm:jirm-orm, 1
com.google.code.plsqlmaven:oraddl-helpers, 3
org.geomajas.widget:geomajas-widget-layer-gwt-example-jar, 1
org.glassfish.main.jms:gf-jms-connector, 5
org.apache.myfaces.extensions.cdi.modules.jee5-support:myfaces-extcdi-jee5-openwebbeans-support, 1
org.eclipse.swt.cocoa.macosx:x86_64, 1
org.seleniumhq.selenium.server:selenium-server, 3
org.nuiton.js:nuiton-js-jquery-ui, 1
org.codehaus.mevenide:run-jar-bridge, 5
${project.groupId}:nos-web-server, 1
org.clojure:data.generators, 2
pl.symentis.shelly:shelly-cli, 2
com.tourapp.tour:com.tourapp.tour.assetdr.db, 15
org.codehaus.plexus:plexus-appserver-runtime-booter-jsw, 1
org.apache.jdo:jdo2-util, 3
${project.groupId}:squeakysand-sling, 1
com.squareup.burst:burst, 2
net.lightbody.able:able-loggly, 1
org.ow2.proactive:proactive-virtualizing-core, 13
org.jasig.cas:cas-server-support-ldap, 6
org.jaitools:jt-utils, 4
com.github.axet:mavennatives, 1
com.googlecode.wicket-jquery-ui:wicket-kendo-ui, 1
org.webjars:mout-node-alpeb, 14
org.glassfish.jersey.containers:jersey-container-grizzly2-http, 16
com.helger:cipa-start-jms-api, 1
org.scalaz:scalaz-iteratee_2.9.2, 5
org.scalaz:scalaz-iteratee_2.9.3, 2
net.open-esb.core:framework-core, 1
org.mobicents.protocols.ss7.sccp:sccp-api, 11
org.ow2.util:util-ee-metadata-ws-impl, 52
clj-stacktrace:clj-stacktrace, 4
com.io7m.jvvfs:io7m-jvvfs-core, 1
com.marvelution.maven.components:maven-executor, 1
com.mysema.scalagen:scalagen, 1
org.apache.openejb:openejb-tomcat-common, 1
org.glassfish.metro:harness-bootstrap, 1
org.mybatis:mybatis-ehcache, 1
org.eclipse.wst.common.project.facet:core, 69
net.anotheria:ano-plass, 7
org.webjars:angular-bootstrap-switch, 1
org.semispace:semispace-persistence, 1
org.apache.openejb:tomee-jaxrs, 1
${project.groupId}:org.robokind.api.messaging, 8
de.jodamob.android:jodamoblog, 1
com.zaubersoftware.commons.web:commons-web-version, 1
org.jboss.cluster:jboss-ha-client, 9
de.fhg.igd:pcolor, 3
org.apache.ctakes:ctakes-pos-tagger-res, 11
org.coosproject.messaging:actorframe-container, 9
fr.norad.jaxrs.oauth2:jaxrs-oauth2-api, 2
org.scalikejdbc:scalikejdbc_2.10, 5
org.scalikejdbc:scalikejdbc_2.11, 5
${pom.groupId}:geronimo-tomcat7, 1
${pom.groupId}:geronimo-tomcat6, 1
xdoclet:xdoclet-jboss-module, 1
com.coherentlogic.fred.client:fred-client-config, 3
org.moskito:moskito-central-core, 3
org.bsc.bean:beanmanager-core, 2
net.databinder:unfiltered-netty-uploads_2.9.2, 1
${tomcatGroupId}:jasper-el, 2
org.gnu.inet:libidn, 6
org.eclipse.sisu:org.eclipse.sisu.inject.tests, 3593
org.ow2.jonas.admin:swf-server-info, 1
net.sf.xradar:xradar, 1
org.apache.stanbol:org.apache.stanbol.entityhub.yard.solr, 1
it.tidalwave.northernwind.rca:it-tidalwave-northernwind-rca-ui-content-editor, 3
org.apache.felix:org.apache.felix.http.base, 3
org.omg.dds:java5-psm, 1
org.kaazing:gateway.service, 15
com.telly:wasp, 1
org.ow2.easybeans.classloader:easybeans-classloader-api, 24
exo:exoplatform.test.framework, 49
org.jboss.spec.javax.interceptor:jboss-interceptors-api_1.1_spec, 99
org.eclipse.mylyn.wikitext:wikitext.confluence, 10
org.ow2.jonas:jonas-discovery-base-ant, 1
org.mobicents.servlet.sip:sip-servlets-impl, 13
org.eclipse.hudson.main:hudson-core, 4
org.testatoo.openqa:selenium-java-client-driver, 1
org.jboss.forge.addon:dependencies-impl, 52
com.googlecode.obvious:obvious-ivtk, 1
org.sonatype.nexus:nexus-security-realms, 76
org.jibx.ota.osgi:jibx-ota-osgi-dynamicpkg, 1
net.smartam.leeloo:oauth2-common, 8
org.ow2.petals.dsb:dsb-monitoring-easierbsm-admin-jaxws, 3
com.softwarementors.extjs:directjngine, 23
org.jvnet.ogc:sld-v_1_0_20-schema, 3
org.milyn:milyn-smooks-edi, 9
com.tourgeek.thin:com.tourgeek.thin.tour.product, 12
com.nicta:rng_2.11, 1
net.sf.corn:corn-cps, 1
com.nicta:rng_2.10, 1
org.hudsonci.libs:hudson-gwt-theme-chrome, 1
jama:jama, 51
com.amashchenko.struts2.pdfstream:struts2-pdfstream-plugin, 2
org.ow2.util.asm:asm-tree, 86
org.overturetool.astcreator:astcreator, 1
org.kevoree.corelibrary.android:org.kevoree.library.android.nodeType, 2
org.ow2.frascati.tinfi:frascati-tinfi-oo, 5
org.milyn:milyn-smooks-ect, 2
net.twibs:twibs-test-util, 1
org.piccolo2d:piccolo2d-swt, 1
org.apache.tuscany.sca:tuscany-policy-security, 7
org.glassfish.metro:webservices-tools, 1
com.carrotgarden.osgi:carrot-osgi-anno-scr-core, 4
org.sakaiproject:sakai-rwiki-model, 1
net.conquiris:conquiris-gson, 2
org.gradle.api.plugins:gradle-nexus-plugin, 1
org.mortbay.jetty.toolchain.unix:unix-rpm, 2
org.apache.openejb:tomee-common, 8
io.airlift:trace-token, 15
org.codehaus.cake.service:cake-service-impl, 1
com.googlecode.gflot:gflot, 1
org.jbpm:jbpm-console-ng-dashboard-backend, 2
com.sun.xml.rpc:jaxrpc-impl, 1
${wrapped.groupId}:${wrapped.artifactId}, 14
org.jentity:jentity-core, 2
org.ow2.easybeans.examples.maven.jpa2:api, 2
eu.ginere:ginere-base, 1
com.ning:metrics.goodwill-access, 2
net.derquinse.bocas:bocas, 2
net.sourceforge.ctakesresources:ctakes-resources-umls2011ab, 11
org.fusesource.scalate.sbt:interface, 1
org.apache.solr:solr-noggit, 1
io.joynr.java.messaging.bounceproxy:single-bounceproxy, 1
org.apache.jclouds.labs:openstack-marconi, 3
com.netflix.astyanax:astyanax-contrib, 4
org.jcommon:jcommon, 1
${project.groupId}:tang-test-jarA, 1
co.cask.cdap:cdap-app-fabric, 5
net.schmizz:sshj, 64
com.github.stephenc.java-iso-tools:iso9660-writer, 1
com.newmainsoftech:aspectjutil-adviseutil, 4
org.ccil.cowan.tagsoup:tagsoup, 91
org.apache.geronimo.specs:geronimo-activation_1.0.2_spec, 34
org.eclipse.ecf.discovery:ui, 1
com.vii.brillien:clearity, 3
com.wordnik:common-utils_2.9.1-1, 1
net.dataforte.doorkeeper:doorkeeper-core, 1
com.github.dandelion:datatables-spring3, 1
org.ow2.jasmine.probe.itests-modules:dummymbeanservice, 1
com.sun.xml:jaxb-xjc, 4
com.wordnik:swagger-jaxrs_2.11, 1
com.wordnik:swagger-jaxrs_2.10, 24
org.javamoney:moneta, 12
org.xwiki.rendering:xwiki-rendering-syntax-annotatedxhtml, 1
com.googlecode.scalascriptengine:scalascriptengine, 2
org.uma.jmetal:jmetal-core, 3
org.milyn:milyn-smooks-ejc, 1
it.tidalwave.northernwind.rca:it-tidalwave-northernwind-rca-ui-content-explorer, 3
${project.groupId}:miglayout-ideutil, 1
net.stickycode.composite:sticky-composite-spring3, 12
edu.uiuc.ncsa.myproxy:oa4mp-server-api, 4
org.guvnor:guvnor-services-backend, 34
org.apache.whirr:whirr-cli, 1
it.tidalwave.bluebill:it-tidalwave-mobile-utilities-rdf, 4
org.ow2.easywsdl:easywsdl-schema, 34
javax.xml.ws:com.springsource.javax.xml.ws, 1
org.ow2.easybeans:easybeans-component-joram, 9
org.coconut.forkjoin:jsr166y, 1
org.apache.airavata:airavata-gfac-schema-utils, 3
org.eclipse.ui:externaltools, 9
edu.umd:cloud9, 1
org.dbunit:dbunit, 29
org.kevoree.modeling.idea:org.kevoree.modeling.idea.dsl, 4
org.apache.clerezza:platform.concepts.ontologies, 2
org.apache.ctakes:ctakes-type-system, 28
org.fusesource.fabric:fabric-maven-proxy, 1
com.googlecode.jannocessor:jannocessor-processor-api, 4
org.apache.ws:wsif, 2
net.liftmodules:fobo-twbs-bootstrap3_2.6_2.9.2, 1
javax.persistence:ejb, 12
org.apache.ode:ode-utils, 18
net.liftmodules:fobo-twbs-bootstrap3_2.6_2.9.1, 1
org.eclipse.equinox:org.eclipse.equinox.registry, 66
biz.cgta:serland-sjs_sjs0.6_2.11, 1
com.seleniti.ioccommons:ioc-commons-utils, 6
org.unitils:unitils-easymock, 10
${project.groupId}:trueupdate-artifact-impl-maven, 1
org.appverse.web.framework.modules.backend.core.persistence.eclipselink:appverse-web-modules-backend-core-persistence-eclipselink, 1
org.drools:drools-process-task, 3
org.apache.fulcrum:fulcrum-xslt, 1
${project.groupId}:spring-jdbc-oracle-ojdbc, 2
org.powerscala:powerscala-hierarchy_2.11, 21
org.powerscala:powerscala-hierarchy_2.10, 19
org.mobicents.media.hardware:mobicents-dahdi, 9
org.drools:drools-wb-guided-dtree-editor-api, 5
com.helger:ph-validation, 4
com.barrybecker4:bb4-ui, 2
org.duracloud:common-notification, 1
com.mycila:mycila-xmltool, 2
${project.groupId}:net.osgiliath.features.karaf-features-messaging, 3
org.jvnet.ogc:wms-common, 3
org.objenesis:objenesis-tck, 1
org.grails:grails-datastore-gorm-plugin-support, 3
org.openengsb.domain:openengsb-domain-notification, 1
com.sun.xml.bind:jaxb-core, 326
org.kuali.ole:ole-docstore-search, 3
com.twilio:dropwizard-async-guava, 1
org.jvnet.libzfs:libzfs, 21
com.google.gdata:gdata-photos-meta, 1
de.sciss:lucreconfluent_2.9.2, 1
directory-shared:ldap-common, 7
de.androbit:brainslug-execution, 1
org.crashub:crash.plugins.jcr.core, 1
org.broadleafcommerce:broadleaf-cybersource, 1
org.apache.karaf:org.apache.karaf.util, 134
org.apache.woden:woden-impl-om, 1
xpp3:xpp3_xpath, 1
com.cloudhopper:ch-commons-xbean, 1
net.fwbrasil:activate-lift_2.10, 1
org.jibx.schema.org.opentravel._2014B:org.jibx.schema.org.opentravel._2014B.base.rail, 10
org.jclouds.provider:rackspace-cloudloadbalancers-uk, 1
edu.berkeley.cs.shark:hive-contrib, 8
${project.groupId}:lift-webkit, 1
org.jclouds.provider:rackspace-cloudloadbalancers-us, 1
com.vaadin.external.atmosphere:atmosphere-annotations, 4
org.jbundle.app.office:org.jbundle.app.office.contact.res.data, 1
org.objectweb.fractal.mind.compiler:adl-frontend, 1
com.vaadin.external.atmosphere:atmosphere-jersey, 3
com.facebook.presto:presto-orc, 1
org.apache.geronimo.framework:geronimo-system, 72
au.com.dius:pact-jvm-provider_2.11, 1
au.com.dius:pact-jvm-provider_2.10, 1
